"COMID"	"QC_04"	"QC_05"	"QC_08"	"QC_MA"	"SLOPE"	"wetindexws"	"pctcarbresidws"	"pctglactilloamws"	"na2ows"	"rckdepws"	"pctglactilcrsws"	"pctcolluvsedws"	"sio2ws"	"k2ows"	"clayws"	"pcthydricws"	"pcteolcrsws"	"hydrlcondws"	"runoffws"	"pctglaclakecrsws"	"fe2o3ws"	"bfiws"	"p2o5ws"	"al2o3ws"	"omws"	"compstrgthws"	"kffactws"	"pctglactilclayws"	"wtdepws"	"caows"	"mgows"	"pctalluvcoastws"	"permws"	"pctsilicicws"	"elevws"	"pctcoastcrsws"	"pctnoncarbresidws"	"sandws"	"sws"	"nws"	"precip9120ws"	"tmax9120ws"	"tmean9120ws"	"tmin9120ws"	"wsareasqkmws"
4539837	-0.995678626213057	-0.966576244509029	-1.18708664335046	-1.20065945053952	-6.83772230820884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.499996906017178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.769718193090513	NA	NA	NA	NA	NA	1146.61965626437	192.383520353002	14.7341656301149	9.82689184977012	-2.03707105628608
4531995	-0.530177984020365	-0.55284196865623	-0.790484985454688	-0.72584215073401	-6.83772230820884	892.7177	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499996906017178	0	14.7826	47	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3459	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	1.7490757997094	0	0	39.6438902147971	-0.530325227446729	0.733	1144.42531143479	192.649956271295	14.3916427972041	9.12972718933811	-0.811948560827586
4532009	-1.22184874960912	-1.18708664335046	-1.38721614326967	-1.42021640337176	-6.83772230820884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.499996906017178	NA	NA	NA	NA	NA	NA	NA	0.0275	NA	NA	NA	NA	NA	NA	NA	-0.769718193090513	NA	NA	NA	NA	NA	1141.64550306796	194.781993107399	14.492298468835	9.22156522806796	-2.68504541977355
4532015	0.0289777052091843	-0.0395292224652254	-0.311580177996399	-0.166852888086577	-6.83772230820884	879.2692	0	0	1.1767	151.630063789869	0	0	1978.42212498006	2.098	19.0333752345216	0	0	1.49061995826709	0.499996906017178	0	15.4304	47	-4.44486556087287	12.1111	-0.329466001791806	1.0276	0.3198	0	67.3329737335835	0.241753995295625	0.137782376272514	87.52	8.08901500938086	0	2.28902374276602	0	12.48	39.177181988743	-0.579219380449786	0.6919	1144.58157818957	192.488173517942	14.3792815186509	9.11257671333713	1.62436054181157
4764882	0.0972573096937671	0.0370278797561738	-0.258060922270014	-0.0872466963281461	-3.69441924638193	934.7964	0	0	1.1788	152.4	0	0	2365.33256320507	1.9183	15.330125588697	0	0	0.963660352649907	0.499997926008271	0	19.6159	51	-5.06000214504785	10.6789	-1.16816782287011	1.3108	0.4	0	155.765541601256	0.134341345875173	-0.00431856984934798	100	7.9523704866562	0	3.28312070022521	0	0	39.2765253793825	-0.80994858223799	0.8181	1203.76752747043	172.347624125004	13.0715784764417	7.55167188825222	0.527825714616659
4765694	0.0659529803142428	0.00817418400685259	-0.284832642150705	-0.119186407718637	-5.46536562529718	937.9325	0	0	1.1765	152.4	0	0	2363.44129608007	1.9172	15.33	0	0	0.963102801505324	0.499997926008271	0	19.6861	51	-5.06000214504785	10.6791	-1.17728329100069	1.3129	0.4	0	155.75	0.13458481439144	-0.00401606425602008	100	7.94	0	3.29991977134688	0	0	39.2473888576252	-0.80994858223799	0.8181	1203.74361765335	172.321299663336	13.0701519011255	7.55016757642094	0.458711973158126
4764870	0.72745992085799	0.616265405281813	0.281714970027523	0.546419266835315	-3.98081441957132	865.8172	0	0	1.3111	152.4	0	0	2520.43311860507	1.949	16.1541115151515	0	0	1.01853823191156	0.499997926008271	0	16.4833	51	-5.16871807233215	10.3724	-0.322221061554879	1.2474	0.3745	0	133.173397575758	0.0854010473321682	-0.0575296108279848	100	8.75409939393939	0	3.37733983448458	0	0	39.622223030303	-0.884722408600768	0.8331	1204.55918584303	172.845276097527	13.0710058672461	7.52247426136606	1.81666454756984
9409734	-0.226213555018075	-0.287350298371947	-0.555955204080361	-0.422508200161626	-6.83772230820884	1039.1491	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3494	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.045833872688018	0	0	39.72	-1.42829116817967	0.6492	1184.38238493247	174.402212822287	14.4206220753403	10.1392083669147	-0.146199801224061
9410874	-0.167491087293125	-0.259637310504967	-0.521433504404714	-0.387216143279205	-6.83772230820884	984.6386	0	0	1.1767	152.4	0	0	2132.19151900506	2.1761	18.74	0	0	0.809135312725297	0.499997345452229	0	12.4547	54	-4.41102293324738	12.6357	-0.179448827561249	1.6496	0.3432	0	48.15	0.186234794030935	0.176141044653834	100	7.1	0	1.14652361273691	0	0	39.72	-0.625618301947284	0.7431	1191.86520882386	185.756453450766	14.3364285718466	9.37385455767046	-0.0510019497807469
9410876	1.34609858337101	1.13468699255689	0.782544284010082	1.13567319441927	-6.83772230820884	922.6169	0	0	1.1779	152.4	0	0	2206.55042884507	2.0701	16.3364420838184	0	0	0.860062366756517	0.499997377199004	0	15.6557	55.8823	-4.61153833163852	11.874	-0.569942447465995	1.3173	0.3062	0	89.5367584400466	0.206764772879256	0.121033664411426	100	10.6952887077998	0	2.33698152355562	0	0	48.2759246216531	-0.640923773938837	0.7649	1189.56771445313	186.268520480394	14.2085264368932	9.08988406508963	2.93945436744406
9410878	-0.420216403382047	-0.485452247338386	-0.737548910267197	-0.640164517658215	-6.83772230820884	982.0801	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54.1565	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3514	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	1.20358355176397	0	0	39.72	-0.530325227446729	0.733	1192.33618973639	185.557690986639	14.3429684930952	9.39689603144558	-0.657074859604601
9410880	-0.399027104312163	-0.465973893942595	-0.718966632749999	-0.61798295742333	-6.83772230820884	979.2363	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54.1815	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3518	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	1.17547326851975	0	0	39.72	-0.530325227446729	0.733	1192.34236864603	185.557303895869	14.343410705248	9.39781400257699	-0.605892788225278
9409930	0.320561680195444	0.190051417759486	-0.110138278741252	0.108565023733173	-6.83772230820884	1012.5228	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997400636534	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3613	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.797734236950506	0	0	39.72	-0.530325227446729	0.733	1197.53606342911	180.887322911225	14.403896803138	9.76134167359302	1.00629212038938
9410922	-0.647817481886707	-0.688246138942127	-0.928117992690194	-0.85387196431866	-6.83772230820884	950.7771	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3527	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.719448229470191	0	0	39.72	-0.530325227446729	0.733	1195.88075823143	168.563961062371	14.2842042977429	10.1817411640571	-1.22455014896672
9410920	-0.600326278517232	-0.645891560850677	-0.889410289697384	-0.806875401642754	-6.83772230820884	946.7787	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3542	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.673126398721095	0	0	39.72	-0.530325227446729	0.733	1195.90737367333	168.601753896412	14.2837991763359	10.1786599232462	-1.10374011148893
9410452	0.0394141191765338	-0.0570004066334643	-0.341035157334613	-0.163675884292615	-6.83772230820884	950.6605	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3664	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.612395395253422	0	0	39.72	-0.530325227446729	0.733	1196.32140687535	169.150833823874	14.2828343563494	10.1458957206256	0.427554456764584
9410928	-0.19722627470734	-0.269217724332804	-0.539102157241949	-0.400116927925221	-6.83772230820884	1053.8891	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54.4641	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3699	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	1.34004471617104	0	0	39.72	-0.530325227446729	0.733	1189.09224660377	183.87294029435	14.3629647484608	9.5225437660576	-0.0988704724872315
9410926	-0.189095719330628	-0.262012673665775	-0.531652669586366	-0.391473966421736	-6.83772230820884	1051.5707	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54.4602	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3699	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	1.3332549277675	0	0	39.72	-0.530325227446729	0.733	1189.09675939815	183.872270087523	14.3631268532427	9.52293085447953	-0.0800111610019073
9410594	-0.382999658878052	-0.442492798093139	-0.701146923588111	-0.588380294035087	-6.83772230820884	1021.474	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3694	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	1.16983320207361	0	0	39.72	-0.530325227446729	0.733	1189.54370211108	183.087996072458	14.38241221354	9.60112308355385	-0.550776257960751
9415952	-0.392544976784259	-0.450996737972985	-0.707743928641308	-0.598599459216733	-6.83772230820884	1022.6393	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3694	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	1.18247837440333	0	0	39.72	-0.530325227446729	0.733	1189.53889570912	183.083768146982	14.3824874215094	9.60149524946541	-0.57377433538429
9410932	-0.52287874527889	-0.568636235839404	-0.81815641205237	-0.72584215073401	-6.83772230820884	1053.9109	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53.4784	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3561	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.164915741413949	0	0	39.72	-1.42829116817967	0.6492	1186.82953951797	180.218268705698	14.4152245954968	9.81904822221987	-0.891548631770706
9410934	-0.488116639019789	-0.5361070110126	-0.787812395593378	-0.690369832571972	-6.83772230820884	1055.1162	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53.4476	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3512	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.201047351206785	0	0	39.72	-1.42829116817967	0.6492	1186.80552914191	180.234136166067	14.4152187548129	9.81825477198051	-0.803488464430325
9410936	0.0722498976138826	-0.0190880622227027	-0.305394801065554	-0.124938736607721	-6.83772230820884	1029.6887	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.37	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.30716926654613	0	0	39.72	-1.42829116817967	0.6492	1185.66279514884	181.019432950273	14.4102325535148	9.76918752196723	0.518356203443212
9410938	0.0557604646881168	-0.0343280287794233	-0.31966448658453	-0.141462802429759	-6.83772230820884	1030.5906	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.37	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.330614582422654	0	0	39.72	-1.42829116817967	0.6492	1185.64510808347	181.042673119892	14.4101633499176	9.7678406708402	0.482020732215403
9410680	0.488691698317082	0.362105319293962	0.0499928569205298	0.292034435994958	-6.83772230820884	1025.3466	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53.3552	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3674	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.19572917920277	0	0	39.72	-1.42829116817967	0.6492	1186.57098561235	179.694891966276	14.4111160146165	9.83881417116149	1.38847337182794
9410942	0.232233521114988	0.125481265700919	-0.170696227168332	0.0330214446833132	-6.83772230820884	1024.9202	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53.6455	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3678	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.176671587459651	0	0	39.72	-1.42829116817967	0.6492	1187.21279785321	178.702795879602	14.4113301789725	9.89031269001835	0.858044596041702
9415970	0.2474822606773	0.139564266176165	-0.157390760388814	0.048441803550793	-6.83772230820884	1023.7818	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53.6227	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3678	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.158416365167977	0	0	39.72	-1.42829116817967	0.6492	1187.19260525531	178.743708052291	14.4114010820184	9.88831443994405	0.890610337484738
9410944	-0.913640169321692	-0.917214629679961	-1.1426675035627	-1.10790539730395	-6.83772230820884	1120.6033	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	14.05	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-1.2826359353885	0.9891	0.02	0	126.33	0.289723500764574	0.17012448132849	100	14.34	0	-0.048338014234347	0	0	57.1977215189874	-1.42829116817967	0.6492	1183.79422619898	184.29371764134	14.2364441764796	9.24901106408163	-1.89460821821432
9410946	-0.85078088734154	-0.863279432840423	-1.09151498111599	-1.04575749055585	-6.83772230820884	1150.5962	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	14.05	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-1.2826359353885	0.9891	0.02	0	126.33	0.289723500764574	0.17012448132849	100	14.34	0	-0.108221056535204	0	0	57.1952173913043	-1.42829116817967	0.6492	1183.79401445	184.289177235827	14.2365301773761	9.24940912703982	-1.72640542159527
9410950	-0.83863199776203	-0.85078088734154	-1.08092190761869	-1.03151705144139	-6.83772230820884	942.9693	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	14.05	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-1.2826359353885	0.9891	0.1294	0	126.33	0.289723500764574	0.17012448132849	100	14.34	0	0.263464810136269	0	0	57.18	-1.42829116817967	0.6492	1183.69484465236	183.960584243763	14.2493688599571	9.29049960944206	-1.6906903337854
9410948	-0.809668301826907	-0.823908740941423	-1.0555173278449	-1.00436480539806	-6.83772230820884	969.3296	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	14.05	0	0	0.784260582566155	0.499997345452229	0	14.7826	54	-4.41407996959363	12.3204	-1.2826359353885	0.9891	0.1224	0	126.33	0.289723500764574	0.17012448132849	100	14.34	0	0.221718373535975	0	0	57.18	-1.42829116817967	0.6492	1183.70037229116	183.963592731903	14.2488869624739	9.28944722525703	-1.61330452643688
9410952	0.406540180434125	0.294025094095543	-0.0136762229487865	0.218797998112	-6.83772230820884	980.7776	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	14.1397782831154	0	0	0.784260582566155	0.499997346117576	0	14.7826	54.0674	-4.41407996959363	12.3204	-0.964829130489347	0.9891	0.1894	0	88.1068959636157	0.289723500764574	0.17012448132849	100	14.0762762933485	0	1.52979406363287	0	0	61.7981807845367	-1.42829116817967	0.6492	1183.56651573936	185.109453530368	14.2246284130573	9.18298153589125	1.2392493593774
9415972	0.35295391171028	0.244771761495542	-0.0594835150669348	0.164947372622139	-6.83772230820884	980.8296	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	14.1397782831154	0	0	0.784260582566155	0.499997346205617	0	14.7826	54.0704	-4.41407996959363	12.3204	-0.964829130489347	0.9891	0.2118	0	88.1068959636157	0.289723500764574	0.17012448132849	100	14.0762762933485	0	1.65922217090334	0	0	61.7981807845367	-1.42829116817967	0.6492	1183.53900815896	185.314053497377	14.2212499306365	9.16578385806414	1.12958809957732
9410954	0.324282455297899	0.21853550521679	-0.0840727883023572	0.136403448134307	-6.83772230820884	968.31	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	14.1447330533893	0	0	0.784260582566155	0.499997346256973	0	14.7826	54.0752	-4.41407996959363	12.3204	-0.949778304340859	0.9891	0.225	0	85.9974025194961	0.289723500764574	0.17012448132849	100	14.0617216556689	0	1.7223632803635	0	0	62.0522135572886	-1.42829116817967	0.6492	1183.52164177854	185.386190177534	14.2201684696792	9.15989532188254	1.07066691758131
9410958	-0.164943898279249	-0.238824186843516	-0.51004152057376	-0.363512103645632	-6.83772230820884	1032.3157	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.37	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.179060759008982	0	0	39.72	-1.42829116817967	0.6492	1185.21728728851	179.941376443296	14.4254363968539	9.85366611359283	-0.0210414733988573
9410956	-0.173277479830361	-0.246416941106328	-0.517126416389818	-0.371611069948667	-6.83772230820884	1032.8977	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.37	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.189243297940131	0	0	39.72	-1.42829116817967	0.6492	1185.21653294283	179.96769271684	14.4255453430178	9.85249381705717	-0.0405917053996952
9410960	0.268343913951299	0.158663980814291	-0.139661993428407	0.070407321740489	-6.83772230820884	1043.6006	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.37	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.254647107927297	0	0	39.72	-1.42829116817967	0.6492	1186.12887791498	178.311756800944	14.4125461964575	9.91452400823212	0.934580012360189
9410964	-0.567030709123992	-0.600326278517232	-0.847711655613885	-0.764471553089926	-6.83772230820884	977.2049	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3487	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.0470895255322645	0	0	39.72	-1.42829116817967	0.6492	1184.25109051353	177.548227142262	14.452140633117	10.0351092924839	-0.980626010060547
9410962	-0.61798295742333	-0.647817481886707	-0.889410289697384	-0.815308569179563	-6.83772230820884	979.5452	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3497	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.110174132142946	0	0	39.72	-1.42829116817967	0.6492	1184.26440335309	177.53248922847	14.4516740140206	10.0350343320876	-1.10945045570737
9409906	0.682776646314524	0.54357142396249	0.219322508419599	0.489817908301591	-6.83772230820884	1034.005	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.352	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.0892304650331565	0	0	39.72	-1.42829116817967	0.6492	1185.13787125163	178.755819071605	14.4354270654742	9.93645648569066	1.77442424712076
9410968	-0.815308569179563	-0.826813731584811	-1.06048074737639	-1.01322826572928	-6.83772230820884	964.803	NA	NA	1.1804	NA	NA	NA	2126.37637632006	2.1188	NA	NA	NA	0.784260582566155	0.499997345452229	NA	14.7826	NA	-4.41407996959363	12.3204	NA	0.9891	0	NA	NA	0.289723500764574	0.17012448132849	NA	NA	NA	-0.711171230054267	NA	NA	NA	-1.42829116817967	0.6492	1182.31490716667	174.808789086159	14.4455838436179	10.1687216875203	-1.62738996656079
9410970	-0.625251653988064	-0.653647025547405	-0.896196279040623	-0.823908740941423	-6.83772230820884	968.1558	NA	NA	1.1804	NA	NA	NA	2126.37637632006	2.1188	NA	NA	NA	0.784260582566155	0.499997345452229	NA	14.7826	NA	-4.41407996959363	12.3204	NA	0.9891	0	NA	NA	0.289723500764574	0.17012448132849	NA	NA	NA	-0.72584350950524	NA	NA	NA	-1.42829116817967	0.6492	1182.3672474147	174.509857369029	14.441681356273	10.1769211211024	-1.12969470447659
9410972	-0.694648630551226	-0.716698771294188	-0.958607314837827	-0.892790030348739	-6.83772230820884	1003.596	0	0	1.1804	NA	0	0	2126.37637632006	2.1188	NA	0	0	0.784260582566155	0.499997345452229	0	14.7826	NA	-4.41407996959363	12.3204	NA	0.9891	0.1234	0	NA	0.289723500764574	0.17012448132849	100	NA	0	-0.509622391522524	0	0	NA	-1.42829116817967	0.6492	1181.97325420615	173.036110674343	14.4338288292615	10.2393879846462	-1.30804200243838
9410974	-0.999999999995657	-0.999999999995657	-1.22184874960912	-1.20065945053952	-5.36388904923058	999.427	0	0	1.1804	NA	0	0	2126.37637632006	2.1188	NA	0	0	0.784260582566155	0.499997345452229	0	14.7826	NA	-4.41407996959363	12.3204	NA	0.9891	0.2146	0	NA	0.289723500764574	0.17012448132849	100	NA	0	-0.316601382412171	0	0	NA	-1.42829116817967	0.6492	1181.9344612125	173.002126611115	14.4341538965625	10.2418067813125	-2.13846445149514
9410980	-0.498940737780878	-0.537602002099546	-0.790484985454688	-0.69680394257735	-6.83772230820884	1022.0288	0	0	1.1804	NA	0	0	2126.37637632006	2.1188	NA	0	0	0.784260582566155	0.499997345452229	0	14.7826	NA	-4.41407996959363	12.3204	NA	0.9891	0.3294	0	NA	0.289723500764574	0.17012448132849	100	NA	0	-0.463259177263961	0	0	NA	-1.42829116817967	0.6492	1182.49773154599	171.598747994588	14.4087520401566	10.2666093953229	-0.807709406828084
9410982	-0.145086977691538	-0.212539525480877	-0.485452247338386	-0.341035157334613	-6.83772230820884	1014.9059	0	0	1.1804	NA	0	0	2126.37637632006	2.1188	NA	0	0	0.784260582566155	0.499997345452229	0	14.7826	NA	-4.41407996959363	12.3204	NA	0.9891	0.1764	0	NA	0.289723500764574	0.17012448132849	100	NA	0	-0.579803733062573	0	0	NA	-1.42829116817967	0.6492	1182.22430404134	171.872412006292	14.4166577205254	10.2680575603273	0.0438248745821235
9410988	-0.999999999995657	-0.999999999995657	-1.22184874960912	-1.20065945053952	-6.83772230820884	975.1842	0	0	1.1804	NA	0	0	2126.37637632006	2.1188	NA	0	0	0.784260582566155	0.499997345452229	0	14.7826	NA	-4.41407996959363	12.3204	-0.179448827561249	0.9891	7e-04	0	NA	0.289723500764574	0.17012448132849	100	NA	0	-0.471258296599451	0	0	NA	-1.42829116817967	0.6492	1182.1633300775	169.672655333956	14.3949499130562	10.3403768539437	-2.13846445149514
9410986	-1.24412514431989	-1.22184874960912	-1.43179827592127	-1.44369749922065	-6.83772230820884	983.0152	0	0	1.1804	NA	0	0	2126.37637632006	2.1188	NA	0	0	0.784260582566155	0.499997345452229	0	14.7826	NA	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.0012	0	NA	0.289723500764574	0.17012448132849	100	NA	0	-0.358692220966932	0	0	NA	-1.42829116817967	0.6492	1182.16333007692	169.672655333247	14.3949499130769	10.3403768539451	-2.84315162502191
9410990	-0.543633966869439	-0.578396073128524	-0.826813731584811	-0.742321425128416	-6.83772230820884	998.4167	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997590281261	0	14.7826	NA	-4.41407996959363	12.3204	-0.179448827561249	0.9891	5e-04	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.469406976476947	0	0	39.72	-1.42829116817967	0.6492	1181.87456494143	169.495808985569	14.4007152238829	10.3613861067462	-0.919573012775955
9410992	-0.539102157241949	-0.5751183633673	-0.823908740941423	-0.735182176988103	-6.83772230820884	1015.36	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.1091	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.310208446417295	0	0	39.72	-1.42829116817967	0.6492	1180.64592955579	179.169808020502	14.4826925506867	10.0058984551717	-0.907799775264834
9410994	-0.806875401642754	-0.821023052703954	-1.0555173278449	-1.00877392430307	-6.83772230820884	1004.1442	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.1774	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.123211828896081	0	0	39.72	-1.42829116817967	0.6492	1180.490600584	179.282409042538	14.48485946656	10.00405216216	-1.60865082180278
9410996	-0.431798275931831	-0.476253533187135	-0.730487055779749	-0.628932137726416	-6.83772230820884	1086.0477	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.2863	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.200927302046779	0	0	39.72	-1.42829116817967	0.6492	1180.24827281742	179.92334537051	14.4754836786935	9.95453209453936	-0.640898875428944
9410882	0.089905111439751	-0.0141246426911577	-0.300162274131887	-0.125518182299954	-6.83772230820884	1018.1507	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997450902234	0	14.7826	54.3613	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.37	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	1.35057706200446	0	0	39.72	-0.530325227446729	0.733	1193.09529089677	185.380067454359	14.3459396193431	9.41145938133472	0.531288403240467
9410884	-0.703334809736275	-0.756961951311224	-0.978810700925926	-0.928117992690194	-6.83772230820884	916.3656	NA	NA	1.1749	NA	NA	NA	2135.01383980506	2.2039	NA	NA	NA	0.820693949973451	0.499997345452229	NA	11.327	54	-4.40796977856226	12.7885	NA	1.9696	0.2179	NA	NA	0.12879702858802	0.179049339135392	NA	NA	NA	0.664246712501017	NA	NA	NA	-0.680477550932465	0.748	1191.43983654754	186.408843812754	14.3515151946197	9.37226446809836	-1.380091792574
